Date,Open,High,Low,Close,Adj Close,Volume
2016-08-25,1.441180,1.460780,1.431370,1.460780,1.320266,2379456
2016-08-26,1.480390,1.500000,1.480390,1.490200,1.346856,6535548
2016-08-29,1.490200,1.500000,1.490200,1.490200,1.346856,2056320
2016-08-30,1.500000,1.500000,1.460780,1.460780,1.320266,5322564
2016-09-01,1.539220,1.539220,1.460780,1.480390,1.337989,3990546
2016-09-02,1.480390,1.490200,1.480390,1.490200,1.346856,1193910
2016-09-05,1.490200,1.500000,1.480390,1.490200,1.346856,3171588
2016-09-06,1.490200,1.509800,1.490200,1.500000,1.355713,2575194
2016-09-07,1.500000,1.509800,1.500000,1.500000,1.355713,609042
2016-09-08,1.509800,1.509800,1.500000,1.500000,1.355713,1567638
2016-09-09,1.500000,1.509800,1.500000,1.500000,1.355713,1889040
2016-09-13,1.500000,1.539220,1.500000,1.529410,1.382294,5553900
2016-09-14,1.529410,1.578430,1.519610,1.558820,1.408875,10955514
2016-09-15,1.558820,1.578430,1.558820,1.568630,1.417741,8660004
2016-09-19,1.568630,1.568630,1.549020,1.549020,1.400018,2588862
2016-09-20,1.549020,1.558820,1.539220,1.549020,1.400018,2222988
2016-09-21,1.549020,1.558820,1.539220,1.549020,1.400018,2353140
2016-09-22,1.549020,1.568630,1.539220,1.568630,1.417741,5438334
2016-09-23,1.568630,1.578430,1.539220,1.578430,1.426599,2985744
2016-09-26,1.578430,1.578430,1.568630,1.578430,1.426599,1283874
2016-09-27,1.568630,1.588240,1.558820,1.588240,1.435465,4123962
2016-09-28,1.588240,1.588240,1.568630,1.578430,1.426599,1823556
2016-09-29,1.578430,1.578430,1.558820,1.568630,1.417741,3335706
2016-09-30,1.578430,1.578430,1.558820,1.568630,1.417741,4645998
2016-10-04,1.568630,1.578430,1.558820,1.578430,1.426599,3552762
2016-10-05,1.568630,1.578430,1.558820,1.568630,1.417741,4271964
2016-10-06,1.568630,1.578430,1.558820,1.578430,1.426599,3328770
2016-10-07,1.568630,1.578430,1.558820,1.578430,1.426599,2765424
2016-10-10,1.568630,1.578430,1.558820,1.568630,1.417741,1921884
2016-10-11,1.558820,1.578430,1.558820,1.578430,1.426599,6276060
2016-10-12,1.568630,1.578430,1.558820,1.558820,1.408875,3021444
2016-10-13,1.568630,1.578430,1.539220,1.578430,1.426599,6813498
2016-10-14,1.568630,1.588240,1.558820,1.588240,1.435465,4406094
2016-10-17,1.578430,1.607840,1.578430,1.578430,1.426599,6482304
2016-10-18,1.588240,1.607840,1.588240,1.607840,1.453180,6396216
2016-10-19,1.598040,1.607840,1.588240,1.588240,1.435465,11135646
2016-10-20,1.588240,1.607840,1.588240,1.598040,1.444322,16274610
2016-10-21,1.598040,1.607840,1.588240,1.588240,1.435465,11013960
2016-10-24,1.588240,1.598040,1.578430,1.598040,1.444322,12460218
2016-10-25,1.588240,1.598040,1.588240,1.598040,1.444322,8248230
2016-10-26,1.598040,1.598040,1.578430,1.588240,1.435465,2266032
2016-10-27,1.490200,1.500000,1.470590,1.500000,1.446808,4157622
2016-10-28,1.490200,1.500000,1.470590,1.490200,1.437356,3627222
2016-10-31,1.490200,1.500000,1.470590,1.500000,1.446808,4919358
2016-11-01,1.490200,1.500000,1.480390,1.480390,1.427893,1903014
2016-11-02,1.480390,1.490200,1.470590,1.480390,1.427893,2038164
2016-11-03,1.480390,1.490200,1.480390,1.480390,1.427893,2891598
2016-11-04,1.480390,1.480390,1.421570,1.421570,1.371159,4698936
2016-11-07,1.421570,1.431370,1.401960,1.401960,1.352245,3357840
2016-11-08,1.401960,1.421570,1.401960,1.421570,1.371159,4212192
2016-11-09,1.421570,1.421570,1.392160,1.401960,1.352245,2871300
2016-11-10,1.411760,1.431370,1.411760,1.421570,1.371159,2778684
2016-11-11,1.411760,1.411760,1.382350,1.382350,1.333330,6097152
2016-11-14,1.382350,1.401960,1.382350,1.392160,1.342792,3097740
2016-11-15,1.392160,1.431370,1.382350,1.421570,1.371159,2790516
2016-11-16,1.421570,1.490200,1.421570,1.470590,1.418441,14164332
2016-11-17,1.470590,1.490200,1.460780,1.470590,1.418441,2078964
2016-11-18,1.470590,1.480390,1.450980,1.480390,1.427893,4101726
2016-11-21,1.480390,1.490200,1.460780,1.480390,1.427893,2359872
2016-11-22,1.480390,1.490200,1.460780,1.470590,1.418441,2450550
2016-11-23,1.480390,1.480390,1.460780,1.470590,1.418441,1679328
2016-11-24,1.460780,1.470590,1.441180,1.441180,1.390074,2223090
2016-11-25,1.450980,1.450980,1.431370,1.441180,1.390074,482460
2016-11-28,1.441180,1.460780,1.421570,1.421570,1.371159,2370684
2016-11-29,1.421570,1.431370,1.401960,1.421570,1.371159,2945760
2016-11-30,1.411760,1.421570,1.382350,1.382350,1.333330,7128372
2016-12-01,1.392160,1.411760,1.382350,1.401960,1.352245,2994720
2016-12-02,1.392160,1.401960,1.372550,1.392160,1.342792,6178242
2016-12-05,1.392160,1.401960,1.382350,1.382350,1.333330,2344980
2016-12-06,1.392160,1.392160,1.382350,1.382350,1.333330,1763172
2016-12-07,1.392160,1.392160,1.372550,1.382350,1.333330,2112012
2016-12-08,1.392160,1.421570,1.382350,1.421570,1.371159,3919554
2016-12-09,1.421570,1.421570,1.401960,1.421570,1.371159,1486038
2016-12-13,1.421570,1.441180,1.392160,1.441180,1.390074,4453626
2016-12-14,1.421570,1.450980,1.411760,1.441180,1.390074,4605504
2016-12-15,1.421570,1.450980,1.421570,1.441180,1.390074,1354254
2016-12-16,1.431370,1.441180,1.392160,1.392160,1.342792,7726806
2016-12-19,1.401960,1.411760,1.392160,1.401960,1.352245,1840590
2016-12-20,1.411760,1.431370,1.401960,1.401960,1.352245,2915466
2016-12-21,1.411760,1.421570,1.401960,1.401960,1.352245,2210748
2016-12-22,1.401960,1.411760,1.392160,1.392160,1.342792,2945046
2016-12-23,1.392160,1.401960,1.382350,1.392160,1.342792,1885572
2016-12-27,1.392160,1.411760,1.392160,1.411760,1.361697,521628
2016-12-28,1.411760,1.421570,1.401960,1.411760,1.361697,725628
2016-12-29,1.411760,1.421570,1.401960,1.401960,1.352245,1119960
2016-12-30,1.401960,1.460780,1.392160,1.460780,1.408979,4356828
2017-01-02,1.460780,1.460780,1.460780,1.460780,1.408979,0
2017-01-03,1.431370,1.470590,1.421570,1.460780,1.408979,3116610
2017-01-04,1.470590,1.470590,1.441180,1.450980,1.399526,1357518
2017-01-05,1.450980,1.450980,1.431370,1.441180,1.390074,3041538
2017-01-06,1.441180,1.441180,1.421570,1.421570,1.371159,2012970
2017-01-09,1.431370,1.441180,1.421570,1.421570,1.371159,1597014
2017-01-10,1.421570,1.431370,1.411760,1.421570,1.371159,2032962
2017-01-11,1.421570,1.441180,1.421570,1.441180,1.390074,2616606
2017-01-12,1.431370,1.441180,1.421570,1.431370,1.380612,3744828
2017-01-13,1.421570,1.431370,1.401960,1.411760,1.361697,5296146
2017-01-16,1.411760,1.411760,1.392160,1.392160,1.342792,4321536
2017-01-17,1.401960,1.401960,1.392160,1.401960,1.352245,2134350
2017-01-18,1.401960,1.401960,1.392160,1.401960,1.352245,738072
2017-01-19,1.401960,1.401960,1.382350,1.401960,1.352245,3002982
2017-01-20,1.401960,1.401960,1.392160,1.392160,1.342792,1232772
2017-01-23,1.401960,1.411760,1.392160,1.401960,1.352245,860778
2017-01-24,1.401960,1.421570,1.401960,1.421570,1.371159,1106598
2017-01-25,1.421570,1.431370,1.401960,1.411760,1.361697,1360782
2017-01-26,1.411760,1.431370,1.411760,1.431370,1.380612,1569270
2017-01-27,1.431370,1.431370,1.411760,1.421570,1.371159,269994
2017-01-31,1.421570,1.431370,1.401960,1.401960,1.352245,3145884
2017-02-02,1.401960,1.411760,1.392160,1.401960,1.352245,4787268
2017-02-03,1.401960,1.411760,1.392160,1.401960,1.352245,2570094
2017-02-06,1.401960,1.411760,1.401960,1.411760,1.361697,1511538
2017-02-07,1.411760,1.421570,1.401960,1.421570,1.371159,799782
2017-02-08,1.421570,1.450980,1.421570,1.450980,1.399526,4045728
2017-02-10,1.450980,1.450980,1.431370,1.441180,1.390074,3025932
2017-02-13,1.441180,1.450980,1.431370,1.450980,1.399526,1804788
2017-02-14,1.450980,1.450980,1.431370,1.450980,1.399526,1722270
2017-02-15,1.450980,1.470590,1.441180,1.470590,1.418441,3671184
2017-02-16,1.460780,1.480390,1.460780,1.480390,1.427893,890052
2017-02-17,1.470590,1.480390,1.460780,1.470590,1.418441,1055598
2017-02-20,1.460780,1.480390,1.460780,1.470590,1.418441,803862
2017-02-21,1.470590,1.470590,1.460780,1.470590,1.418441,891480
2017-02-22,1.460780,1.490200,1.460780,1.490200,1.437356,2994414
2017-02-23,1.480390,1.490200,1.460780,1.480390,1.427893,3488910
2017-02-24,1.460780,1.460780,1.450980,1.460780,1.408979,1301418
2017-02-27,1.460780,1.460780,1.450980,1.460780,1.408979,294066
2017-02-28,1.450980,1.470590,1.441180,1.460780,1.408979,3580506
2017-03-01,1.460780,1.470590,1.450980,1.450980,1.399526,1999506
2017-03-02,1.460780,1.460780,1.441180,1.450980,1.399526,1335996
2017-03-03,1.450980,1.460780,1.441180,1.441180,1.390074,2335188
2017-03-06,1.450980,1.460780,1.441180,1.450980,1.399526,4181898
2017-03-07,1.450980,1.470590,1.450980,1.460780,1.408979,1751952
2017-03-08,1.450980,1.460780,1.441180,1.441180,1.390074,1175754
2017-03-09,1.441180,1.460780,1.441180,1.460780,1.408979,1965336
2017-03-10,1.460780,1.460780,1.450980,1.450980,1.399526,999396
2017-03-13,1.460780,1.460780,1.450980,1.450980,1.399526,996744
2017-03-14,1.460780,1.460780,1.441180,1.460780,1.408979,3526242
2017-03-15,1.470590,1.470590,1.450980,1.450980,1.399526,2416074
2017-03-16,1.450980,1.480390,1.450980,1.470590,1.418441,4333368
2017-03-17,1.470590,1.500000,1.470590,1.500000,1.446808,11633916
2017-03-20,1.490200,1.500000,1.480390,1.490200,1.437356,4425372
2017-03-21,1.490200,1.500000,1.480390,1.490200,1.437356,9227226
2017-03-22,1.480390,1.480390,1.460780,1.470590,1.418441,8334930
2017-03-23,1.470590,1.500000,1.470590,1.480390,1.427893,6029934
2017-03-24,1.480390,1.490200,1.470590,1.480390,1.427893,4903038
2017-03-27,1.490200,1.500000,1.480390,1.480390,1.427893,4798488
2017-03-28,1.490200,1.500000,1.480390,1.490200,1.437356,3986262
2017-03-29,1.490200,1.500000,1.480390,1.500000,1.446808,3928734
2017-03-30,1.500000,1.500000,1.480390,1.490200,1.437356,15031536
2017-03-31,1.490200,1.500000,1.480390,1.490200,1.437356,6046764
2017-04-03,1.490200,1.500000,1.480390,1.490200,1.437356,735216
2017-04-04,1.490200,1.500000,1.480390,1.500000,1.446808,1931880
2017-04-05,1.500000,1.500000,1.460780,1.480390,1.427893,7072578
2017-04-06,1.480390,1.490200,1.470590,1.490200,1.437356,1888122
2017-04-07,1.480390,1.490200,1.480390,1.490200,1.437356,1189014
2017-04-10,1.480390,1.490200,1.470590,1.480390,1.427893,1390464
2017-04-11,1.480390,1.480390,1.450980,1.450980,1.399526,5191800
2017-04-12,1.460780,1.490200,1.460780,1.490200,1.437356,3128748
2017-04-13,1.490200,1.490200,1.450980,1.490200,1.437356,9329328
2017-04-14,1.470590,1.480390,1.470590,1.480390,1.427893,606186
2017-04-17,1.470590,1.480390,1.470590,1.480390,1.427893,140964
2017-04-18,1.470590,1.480390,1.441180,1.460780,1.408979,8380116
2017-04-19,1.450980,1.470590,1.450980,1.460780,1.408979,1417698
2017-04-20,1.460780,1.470590,1.450980,1.460780,1.408979,3785016
2017-04-21,1.460780,1.460780,1.450980,1.450980,1.399526,1504500
2017-04-24,1.450980,1.450980,1.450980,1.450980,1.399526,0
2017-04-25,1.450980,1.470590,1.441180,1.470590,1.418441,2640168
2017-04-26,1.470590,1.470590,1.460780,1.470590,1.418441,891276
2017-04-27,1.470590,1.480390,1.460780,1.480390,1.427893,869040
2017-04-28,1.470590,1.480390,1.460780,1.480390,1.427893,2422908
2017-05-02,1.480390,1.490200,1.470590,1.490200,1.437356,1907808
2017-05-03,1.490200,1.490200,1.480390,1.480390,1.427893,1032444
2017-05-04,1.490200,1.490200,1.470590,1.470590,1.418441,1457886
2017-05-05,1.480390,1.480390,1.470590,1.470590,1.418441,352920
2017-05-08,1.480390,1.480390,1.470590,1.480390,1.427893,799884
2017-05-09,1.470590,1.490200,1.470590,1.480390,1.427893,1448400
2017-05-11,1.480390,1.500000,1.480390,1.500000,1.446808,6489036
2017-05-12,1.500000,1.500000,1.490200,1.500000,1.446808,2098446
2017-05-15,1.500000,1.500000,1.480390,1.500000,1.446808,1804074
2017-05-16,1.500000,1.500000,1.480390,1.490200,1.437356,2057136
2017-05-17,1.490200,1.490200,1.480390,1.490200,1.437356,1673718
2017-05-18,1.490200,1.500000,1.470590,1.480390,1.427893,2877318
2017-05-19,1.480390,1.490200,1.480390,1.480390,1.427893,2312442
2017-05-22,1.480390,1.490200,1.480390,1.490200,1.437356,1178814
2017-05-23,1.490200,1.500000,1.480390,1.480390,1.427893,1484304
2017-05-24,1.480390,1.490200,1.480390,1.490200,1.437356,1205130
2017-05-25,1.490200,1.490200,1.480390,1.490200,1.437356,1214106
2017-05-26,1.490200,1.490200,1.470590,1.490200,1.437356,1799688
2017-05-29,1.480390,1.490200,1.470590,1.470590,1.418441,646986
2017-05-31,1.480390,1.500000,1.460780,1.500000,1.446808,11424408
2017-06-01,1.500000,1.500000,1.470590,1.470590,1.418441,2005626
2017-06-02,1.480390,1.480390,1.470590,1.480390,1.427893,1562334
2017-06-05,1.490200,1.490200,1.480390,1.480390,1.427893,1180446
2017-06-06,1.480390,1.480390,1.460780,1.460780,1.408979,2695656
2017-06-07,1.470590,1.470590,1.460780,1.470590,1.418441,961656
2017-06-08,1.470590,1.470590,1.450980,1.460780,1.408979,2957490
2017-06-09,1.460780,1.460780,1.441180,1.450980,1.399526,2435454
2017-06-13,1.450980,1.450980,1.421570,1.431370,1.380612,6506784
2017-06-14,1.431370,1.441180,1.421570,1.431370,1.380612,4349484
2017-06-15,1.431370,1.441180,1.421570,1.431370,1.380612,3240030
2017-06-16,1.431370,1.441180,1.411760,1.411760,1.361697,9884412
2017-06-19,1.421570,1.431370,1.411760,1.421570,1.371159,2013684
2017-06-20,1.421570,1.441180,1.421570,1.431370,1.380612,2131290
2017-06-21,1.441180,1.441180,1.411760,1.411760,1.361697,3111306
2017-06-22,1.421570,1.431370,1.411760,1.421570,1.371159,4709136
2017-06-23,1.431370,1.431370,1.421570,1.421570,1.371159,812532
2017-06-26,1.431370,1.431370,1.431370,1.431370,1.380612,0
2017-06-27,1.431370,1.431370,1.431370,1.431370,1.380612,0
2017-06-28,1.421570,1.431370,1.411760,1.421570,1.371159,3456882
2017-06-29,1.421570,1.431370,1.411760,1.411760,1.361697,1266024
2017-06-30,1.421570,1.431370,1.411760,1.421570,1.371159,5668956
2017-07-03,1.421570,1.431370,1.411760,1.421570,1.371159,1452582
2017-07-04,1.421570,1.431370,1.411760,1.431370,1.380612,737868
2017-07-05,1.421570,1.421570,1.411760,1.421570,1.371159,1804584
2017-07-06,1.421570,1.421570,1.401960,1.411760,1.361697,6836142
2017-07-07,1.411760,1.421570,1.411760,1.411760,1.361697,1435038
2017-07-10,1.411760,1.421570,1.401960,1.401960,1.352245,2040612
2017-07-11,1.401960,1.401960,1.392160,1.401960,1.352245,2033880
2017-07-12,1.392160,1.401960,1.392160,1.392160,1.342792,1510722
2017-07-13,1.401960,1.401960,1.392160,1.401960,1.352245,3389256
2017-07-14,1.401960,1.401960,1.392160,1.401960,1.352245,2676990
2017-07-17,1.401960,1.401960,1.382350,1.382350,1.333330,4347648
2017-07-18,1.392160,1.392160,1.382350,1.392160,1.342792,811614
2017-07-19,1.382350,1.392160,1.382350,1.382350,1.333330,4599486
2017-07-20,1.382350,1.401960,1.372550,1.382350,1.333330,5671710
2017-07-21,1.382350,1.392160,1.382350,1.392160,1.342792,2177190
2017-07-24,1.392160,1.392160,1.382350,1.392160,1.342792,2079270
