Date,Open,High,Low,Close,Adj Close,Volume
2016-03-15,1.410000,1.430000,1.410000,1.410000,1.268462,89900
2016-03-16,1.420000,1.440000,1.420000,1.430000,1.286454,154400
2016-03-17,1.430000,1.460000,1.430000,1.440000,1.295451,574600
2016-03-18,1.450000,1.470000,1.430000,1.440000,1.295451,2344400
2016-03-21,1.450000,1.490000,1.450000,1.460000,1.313443,198100
2016-03-22,1.460000,1.470000,1.410000,1.470000,1.322439,495500
2016-03-23,1.470000,1.500000,1.470000,1.500000,1.349428,805800
2016-03-24,null,null,null,null,null,null
2016-03-25,1.460000,1.480000,1.460000,1.480000,1.331435,110300
2016-03-28,1.440000,1.480000,1.440000,1.480000,1.331435,454400
2016-03-29,1.470000,1.540000,1.470000,1.490000,1.340432,587300
2016-03-30,1.520000,1.530000,1.480000,1.510000,1.358424,1929800
2016-03-31,1.480000,1.500000,1.450000,1.460000,1.313443,1290400
2016-04-01,1.470000,1.470000,1.450000,1.460000,1.313443,1294500
2016-04-04,1.490000,1.490000,1.440000,1.450000,1.304447,495300
2016-04-05,1.450000,1.470000,1.450000,1.460000,1.313443,1338500
2016-04-06,1.470000,1.470000,1.450000,1.450000,1.304447,1271700
2016-04-07,1.480000,1.480000,1.440000,1.450000,1.304447,884000
2016-04-08,1.480000,1.480000,1.450000,1.450000,1.304447,1488400
2016-04-11,1.450000,1.470000,1.450000,1.460000,1.313443,248200
2016-04-12,1.480000,1.480000,1.450000,1.450000,1.304447,943000
2016-04-13,1.460000,1.470000,1.440000,1.440000,1.295451,165900
2016-04-14,1.440000,1.460000,1.440000,1.450000,1.304447,788000
2016-04-15,1.460000,1.460000,1.450000,1.440000,1.295451,307500
2016-04-18,1.450000,1.450000,1.430000,1.450000,1.304447,360700
2016-04-19,1.470000,1.470000,1.440000,1.450000,1.304447,134600
2016-04-20,1.450000,1.460000,1.440000,1.450000,1.304447,468500
2016-04-21,1.450000,1.460000,1.440000,1.460000,1.313443,520900
2016-04-22,1.450000,1.470000,1.440000,1.450000,1.304447,269900
2016-04-25,1.450000,1.450000,1.430000,1.430000,1.286454,350600
2016-04-26,1.430000,1.450000,1.420000,1.430000,1.286454,498900
2016-04-27,1.430000,1.440000,1.420000,1.430000,1.286454,575300
2016-04-28,1.430000,1.440000,1.410000,1.430000,1.286454,1273800
2016-04-29,1.430000,1.440000,1.400000,1.410000,1.268462,360200
2016-05-03,1.410000,1.440000,1.400000,1.430000,1.286454,513100
2016-05-04,1.430000,1.430000,1.390000,1.400000,1.259466,356300
2016-05-05,1.410000,1.420000,1.410000,1.410000,1.268462,89300
2016-05-06,1.410000,1.420000,1.410000,1.420000,1.277458,132600
2016-05-09,1.420000,1.420000,1.410000,1.410000,1.268462,537500
2016-05-10,1.410000,1.420000,1.390000,1.400000,1.259466,403800
2016-05-11,1.400000,1.410000,1.400000,1.410000,1.268462,203300
2016-05-12,1.420000,1.430000,1.410000,1.420000,1.277458,254800
2016-05-13,1.400000,1.420000,1.380000,1.390000,1.250470,1428300
2016-05-16,1.390000,1.400000,1.390000,1.390000,1.250470,164600
2016-05-17,1.390000,1.410000,1.390000,1.390000,1.250470,169600
2016-05-18,1.390000,1.410000,1.390000,1.400000,1.259466,936500
2016-05-19,1.390000,1.410000,1.380000,1.410000,1.268462,839500
2016-05-20,1.380000,1.400000,1.380000,1.400000,1.259466,1448900
2016-05-23,1.400000,1.440000,1.390000,1.420000,1.277458,736900
2016-05-24,1.390000,1.440000,1.390000,1.430000,1.286454,416500
2016-05-25,1.400000,1.420000,1.390000,1.390000,1.250470,87100
2016-05-26,1.420000,1.430000,1.400000,1.430000,1.286454,50800
2016-05-27,1.430000,1.460000,1.430000,1.450000,1.304447,681500
2016-05-30,1.440000,1.460000,1.440000,1.460000,1.313443,148800
2016-05-31,1.450000,1.460000,1.410000,1.410000,1.268462,1075500
2016-06-01,1.400000,1.410000,1.370000,1.410000,1.315097,537300
2016-06-02,1.420000,1.420000,1.380000,1.390000,1.296443,37100
2016-06-03,1.390000,1.410000,1.390000,1.410000,1.315097,118700
2016-06-06,1.420000,1.430000,1.370000,1.400000,1.305770,472200
2016-06-07,1.380000,1.430000,1.380000,1.430000,1.333751,273600
2016-06-08,1.400000,1.420000,1.400000,1.410000,1.315097,647000
2016-06-09,1.390000,1.400000,1.380000,1.380000,1.287116,4000
2016-06-10,1.380000,1.390000,1.370000,1.400000,1.305770,117500
2016-06-13,1.380000,1.400000,1.380000,1.400000,1.305770,196500
2016-06-14,1.380000,1.390000,1.380000,1.390000,1.296443,250800
2016-06-15,1.390000,1.400000,1.380000,1.400000,1.305770,69600
2016-06-16,1.380000,1.390000,1.380000,1.380000,1.287116,10300
2016-06-17,1.400000,1.400000,1.370000,1.370000,1.277789,24500
2016-06-20,1.400000,1.400000,1.360000,1.400000,1.305770,9900
2016-06-21,1.370000,1.430000,1.370000,1.410000,1.315097,248000
2016-06-23,1.410000,1.420000,1.370000,1.400000,1.305770,225300
2016-06-24,1.420000,1.420000,1.360000,1.410000,1.315097,566600
2016-06-27,1.380000,1.400000,1.370000,1.370000,1.277789,47300
2016-06-28,1.370000,1.380000,1.360000,1.380000,1.287116,105700
2016-06-29,1.380000,1.390000,1.380000,1.380000,1.287116,809400
2016-06-30,1.390000,1.400000,1.380000,1.380000,1.287116,43100
2016-07-01,1.380000,1.400000,1.380000,1.380000,1.287116,51600
2016-07-04,1.380000,1.400000,1.380000,1.400000,1.305770,38600
2016-07-05,1.420000,1.420000,1.420000,1.420000,1.324424,200
2016-07-06,1.420000,1.420000,1.420000,1.420000,1.324424,0
2016-07-07,1.420000,1.420000,1.420000,1.420000,1.324424,0
2016-07-08,1.420000,1.430000,1.390000,1.390000,1.296443,11500
2016-07-11,1.390000,1.410000,1.380000,1.380000,1.287116,81800
2016-07-12,1.390000,1.400000,1.380000,1.390000,1.296443,201200
2016-07-13,1.400000,1.400000,1.380000,1.390000,1.296443,205600
2016-07-14,1.390000,1.430000,1.390000,1.420000,1.324424,231000
2016-07-15,1.420000,1.430000,1.400000,1.410000,1.315097,515700
2016-07-18,1.400000,1.440000,1.400000,1.430000,1.333751,461900
2016-07-19,1.450000,1.520000,1.420000,1.480000,1.380385,1705000
2016-07-20,1.460000,1.490000,1.430000,1.430000,1.333751,357000
2016-07-21,1.430000,1.430000,1.430000,1.430000,1.333751,12100
2016-07-22,1.450000,1.480000,1.440000,1.480000,1.380385,731400
2016-07-25,1.440000,1.470000,1.430000,1.470000,1.371058,25000
2016-07-26,1.430000,1.470000,1.430000,1.460000,1.361731,436900
2016-07-27,1.450000,1.450000,1.420000,1.450000,1.352405,37900
2016-07-28,1.460000,1.460000,1.440000,1.460000,1.361731,200800
2016-07-29,1.430000,1.460000,1.430000,1.450000,1.352405,238800
2016-08-01,1.430000,1.460000,1.430000,1.450000,1.352405,131900
2016-08-02,1.460000,1.460000,1.440000,1.450000,1.352405,228600
2016-08-03,1.480000,1.480000,1.450000,1.470000,1.371058,84200
2016-08-04,1.440000,1.470000,1.410000,1.410000,1.315097,973600
2016-08-05,1.420000,1.420000,1.420000,1.420000,1.324424,900
2016-08-08,1.420000,1.440000,1.420000,1.440000,1.343078,209300
2016-08-09,1.430000,1.470000,1.430000,1.460000,1.361731,191500
2016-08-10,1.460000,1.460000,1.440000,1.440000,1.343078,26500
2016-08-11,1.440000,1.470000,1.430000,1.440000,1.343078,360500
2016-08-12,1.450000,1.450000,1.410000,1.430000,1.333751,179000
2016-08-15,1.440000,1.440000,1.400000,1.420000,1.324424,3430500
2016-08-16,1.410000,1.440000,1.410000,1.430000,1.333751,1557700
2016-08-17,1.430000,1.450000,1.420000,1.430000,1.333751,3490900
2016-08-18,1.410000,1.420000,1.400000,1.410000,1.315097,1088400
2016-08-19,1.410000,1.430000,1.410000,1.420000,1.324424,85400
2016-08-22,1.420000,1.450000,1.410000,1.440000,1.343078,443700
2016-08-23,1.420000,1.450000,1.420000,1.450000,1.352405,235200
2016-08-24,1.410000,1.440000,1.410000,1.410000,1.315097,731000
2016-08-25,1.430000,1.460000,1.420000,1.450000,1.352405,1225200
2016-08-26,1.430000,1.430000,1.410000,1.410000,1.315097,93300
2016-08-29,1.420000,1.440000,1.410000,1.410000,1.315097,526900
2016-08-30,1.410000,1.440000,1.400000,1.410000,1.315097,498600
2016-09-01,1.410000,1.420000,1.400000,1.410000,1.315097,259300
2016-09-02,1.420000,1.420000,1.410000,1.410000,1.315097,462300
2016-09-05,1.420000,1.420000,1.400000,1.410000,1.315097,869900
2016-09-06,1.410000,1.410000,1.400000,1.410000,1.315097,492000
2016-09-07,1.400000,1.400000,1.350000,1.370000,1.296175,1018500
2016-09-08,1.370000,1.380000,1.310000,1.330000,1.258330,958700
2016-09-09,1.350000,1.350000,1.330000,1.330000,1.258330,217800
2016-09-13,1.330000,1.330000,1.320000,1.320000,1.248869,294300
2016-09-14,1.320000,1.320000,1.300000,1.310000,1.239408,128700
2016-09-15,1.300000,1.310000,1.280000,1.280000,1.211024,587700
2016-09-19,1.280000,1.310000,1.280000,1.300000,1.229947,602900
2016-09-20,1.300000,1.300000,1.270000,1.280000,1.211024,1010500
2016-09-21,1.280000,1.280000,1.260000,1.260000,1.192102,283000
2016-09-22,1.260000,1.310000,1.260000,1.310000,1.239408,138500
2016-09-23,1.310000,1.330000,1.280000,1.330000,1.258330,233800
2016-09-26,1.310000,1.330000,1.310000,1.310000,1.239408,499300
2016-09-27,1.310000,1.320000,1.300000,1.310000,1.239408,121600
2016-09-28,1.330000,1.340000,1.310000,1.330000,1.258330,192100
2016-09-29,1.330000,1.390000,1.330000,1.370000,1.296175,241300
2016-09-30,1.330000,1.370000,1.320000,1.320000,1.248869,90700
2016-10-04,1.320000,1.360000,1.310000,1.360000,1.286713,2957700
2016-10-05,1.320000,1.330000,1.300000,1.320000,1.248869,1382600
2016-10-06,1.310000,1.320000,1.270000,1.280000,1.211024,2377500
2016-10-07,1.290000,1.310000,1.280000,1.280000,1.211024,1641200
2016-10-10,1.290000,1.290000,1.280000,1.290000,1.220486,58900
2016-10-11,1.280000,1.300000,1.280000,1.290000,1.220486,218500
2016-10-12,1.290000,1.320000,1.290000,1.310000,1.239408,427300
2016-10-13,1.310000,1.320000,1.290000,1.300000,1.229947,307900
2016-10-14,1.290000,1.310000,1.280000,1.310000,1.239408,1830300
2016-10-17,1.280000,1.310000,1.280000,1.300000,1.229947,434200
2016-10-18,1.290000,1.340000,1.290000,1.310000,1.239408,634200
2016-10-19,1.300000,1.330000,1.290000,1.290000,1.220486,4417900
2016-10-20,1.290000,1.310000,1.280000,1.300000,1.229947,1680700
2016-10-21,1.320000,1.320000,1.280000,1.300000,1.229947,4310400
2016-10-24,1.300000,1.310000,1.280000,1.300000,1.229947,7574900
2016-10-25,1.300000,1.300000,1.290000,1.290000,1.220486,138800
2016-10-26,1.290000,1.290000,1.280000,1.280000,1.211024,229100
2016-10-27,1.280000,1.280000,1.240000,1.250000,1.182641,3143700
2016-10-28,1.250000,1.250000,1.220000,1.220000,1.154258,483200
2016-10-31,1.240000,1.250000,1.190000,1.200000,1.135335,1850200
2016-11-01,1.210000,1.230000,1.200000,1.230000,1.163719,150800
2016-11-02,1.230000,1.320000,1.220000,1.300000,1.229947,6071700
2016-11-03,1.260000,1.300000,1.260000,1.280000,1.211024,1402100
2016-11-04,1.280000,1.280000,1.240000,1.240000,1.173180,177700
2016-11-07,1.250000,1.260000,1.210000,1.210000,1.144796,648900
2016-11-08,1.230000,1.250000,1.210000,1.230000,1.163719,2766200
2016-11-09,1.220000,1.250000,1.200000,1.250000,1.182641,2735600
2016-11-10,1.240000,1.260000,1.240000,1.250000,1.182641,259400
2016-11-11,1.220000,1.220000,1.200000,1.210000,1.144796,1327600
2016-11-14,1.220000,1.250000,1.200000,1.250000,1.182641,667500
2016-11-15,1.250000,1.270000,1.230000,1.270000,1.201563,322400
2016-11-16,1.260000,1.270000,1.230000,1.260000,1.192102,3214800
2016-11-17,1.250000,1.260000,1.230000,1.230000,1.163719,231500
2016-11-18,1.220000,1.240000,1.220000,1.230000,1.163719,44800
2016-11-21,1.240000,1.250000,1.230000,1.250000,1.182641,523700
2016-11-22,1.250000,1.260000,1.240000,1.260000,1.192102,241100
2016-11-23,1.260000,1.270000,1.250000,1.250000,1.182641,299100
2016-11-24,1.250000,1.250000,1.220000,1.240000,1.173180,94600
2016-11-25,1.240000,1.240000,1.230000,1.230000,1.163719,73000
2016-11-28,1.230000,1.250000,1.220000,1.240000,1.173180,130800
2016-11-29,1.240000,1.250000,1.210000,1.210000,1.144796,581500
2016-11-30,1.140000,1.140000,1.070000,1.090000,1.031263,3685300
2016-12-01,1.100000,1.120000,1.090000,1.100000,1.040724,352200
2016-12-02,1.110000,1.110000,1.090000,1.090000,1.031263,505200
2016-12-05,1.090000,1.140000,1.090000,1.120000,1.059646,628400
2016-12-06,1.130000,1.160000,1.120000,1.120000,1.059646,268000
2016-12-07,1.120000,1.120000,1.080000,1.110000,1.050185,899400
2016-12-08,1.120000,1.130000,1.110000,1.110000,1.050185,432000
2016-12-09,1.110000,1.110000,1.100000,1.100000,1.040724,618800
2016-12-13,1.100000,1.110000,1.080000,1.080000,1.021802,710500
2016-12-14,1.070000,1.090000,1.030000,1.040000,1.002522,853300
2016-12-15,1.040000,1.060000,1.030000,1.040000,1.002522,625200
2016-12-16,1.050000,1.100000,1.030000,1.040000,1.002522,2115900
2016-12-19,1.050000,1.060000,1.040000,1.050000,1.012162,642700
2016-12-20,1.060000,1.060000,1.040000,1.040000,1.002522,333700
2016-12-21,1.040000,1.040000,1.030000,1.030000,0.992883,257200
2016-12-22,1.030000,1.040000,1.020000,1.020000,0.983243,6522100
2016-12-23,1.040000,1.050000,1.030000,1.040000,1.002522,47900
2016-12-27,1.040000,1.040000,1.010000,1.010000,0.973604,324200
2016-12-28,1.010000,1.060000,1.010000,1.060000,1.021802,554300
2016-12-29,1.040000,1.040000,1.020000,1.020000,0.983243,562400
2016-12-30,1.020000,1.150000,1.020000,1.150000,1.108559,11014800
2017-01-02,1.150000,1.150000,1.150000,1.150000,1.108559,0
2017-01-03,1.080000,1.080000,1.050000,1.060000,1.021802,436600
2017-01-04,1.080000,1.080000,1.030000,1.030000,0.992883,1007300
2017-01-05,1.040000,1.050000,1.020000,1.030000,0.992883,3115500
2017-01-06,1.030000,1.040000,1.020000,1.030000,0.992883,2091300
2017-01-09,1.050000,1.090000,1.040000,1.040000,1.002522,5230500
2017-01-10,1.050000,1.060000,1.040000,1.060000,1.021802,1844600
2017-01-11,1.070000,1.090000,1.050000,1.070000,1.031442,4720400
2017-01-12,1.080000,1.090000,1.050000,1.050000,1.012162,2384700
2017-01-13,1.070000,1.080000,1.060000,1.070000,1.031442,1494400
2017-01-16,1.070000,1.130000,1.070000,1.080000,1.041081,2537800
2017-01-17,1.070000,1.090000,1.070000,1.070000,1.031442,1282800
2017-01-18,1.080000,1.080000,1.040000,1.040000,1.002522,3112500
2017-01-19,1.050000,1.050000,1.030000,1.040000,1.002522,3375600
2017-01-20,1.040000,1.050000,1.030000,1.040000,1.002522,1066300
2017-01-23,1.040000,1.040000,1.030000,1.040000,1.002522,1855400
2017-01-24,1.030000,1.040000,1.020000,1.020000,0.983243,3928900
2017-01-25,1.030000,1.030000,1.000000,1.010000,0.973604,7467900
2017-01-26,1.010000,1.020000,1.000000,1.000000,0.963964,2768200
2017-01-27,1.010000,1.020000,1.000000,1.020000,0.983243,878900
2017-01-31,1.020000,1.030000,1.020000,1.020000,0.983243,575400
2017-02-02,1.020000,1.050000,1.010000,1.050000,1.012162,1409100
2017-02-03,1.040000,1.040000,1.030000,1.040000,1.002522,764500
2017-02-06,1.040000,1.050000,1.020000,1.040000,1.002522,1000800
2017-02-07,1.040000,1.050000,1.030000,1.040000,1.002522,947000
2017-02-08,1.050000,1.050000,1.040000,1.040000,1.002522,556900
2017-02-10,1.040000,1.080000,1.040000,1.050000,1.012162,2381500
2017-02-13,1.050000,1.070000,1.050000,1.070000,1.031442,1385600
2017-02-14,1.070000,1.080000,1.070000,1.070000,1.031442,1483500
2017-02-15,1.070000,1.070000,1.050000,1.050000,1.012162,1317900
2017-02-16,1.050000,1.070000,1.050000,1.050000,1.012162,870100
2017-02-17,1.060000,1.070000,1.060000,1.070000,1.031442,455500
2017-02-20,1.060000,1.070000,1.050000,1.060000,1.021802,203000
2017-02-21,1.060000,1.070000,1.060000,1.070000,1.031442,553300
2017-02-22,1.070000,1.080000,1.050000,1.060000,1.021802,1149700
2017-02-23,1.060000,1.070000,1.050000,1.050000,1.012162,1128000
2017-02-24,1.050000,1.060000,1.020000,1.020000,0.983243,3410500
2017-02-27,1.020000,1.050000,1.020000,1.040000,1.002522,475300
2017-02-28,1.050000,1.050000,1.020000,1.030000,0.992883,1063800
2017-03-01,1.020000,1.040000,1.020000,1.030000,0.992883,88800
2017-03-02,1.040000,1.040000,1.020000,1.030000,0.992883,1660500
2017-03-03,1.030000,1.040000,1.020000,1.030000,0.992883,1420000
2017-03-06,1.030000,1.040000,1.020000,1.040000,1.002522,1180100
2017-03-07,1.030000,1.040000,1.030000,1.030000,0.992883,1090000
2017-03-08,1.030000,1.050000,1.030000,1.050000,1.012162,653900
2017-03-09,1.050000,1.120000,1.040000,1.100000,1.060360,5601300
2017-03-10,1.070000,1.100000,1.070000,1.090000,1.050721,1997300
2017-03-13,1.090000,1.090000,1.070000,1.070000,1.031442,671800
2017-03-14,1.070000,1.070000,1.060000,1.070000,1.031442,420600
2017-03-15,1.080000,1.080000,1.050000,1.050000,1.012162,2217100
2017-03-16,1.070000,1.170000,1.060000,1.140000,1.098919,9008200
2017-03-17,1.140000,1.240000,1.140000,1.210000,1.166396,23795300
2017-03-20,1.210000,1.280000,1.190000,1.260000,1.214595,6883900
2017-03-21,1.260000,1.280000,1.200000,1.210000,1.166396,1958200
2017-03-22,1.200000,1.200000,1.150000,1.180000,1.137477,3740800
2017-03-23,1.170000,1.200000,1.150000,1.150000,1.108559,2697200
2017-03-24,1.170000,1.210000,1.150000,1.150000,1.108559,2379600
2017-03-27,1.160000,1.190000,1.150000,1.150000,1.108559,2422300
2017-03-28,1.170000,1.170000,1.150000,1.150000,1.108559,623800
2017-03-29,1.160000,1.180000,1.130000,1.150000,1.108559,3014900
2017-03-30,1.140000,1.140000,1.100000,1.120000,1.079640,3651600
2017-03-31,null,null,null,null,null,null
2017-04-03,1.150000,1.170000,1.150000,1.170000,1.127838,2067900
2017-04-04,1.180000,1.220000,1.170000,1.190000,1.147117,3201600
2017-04-05,1.200000,1.220000,1.180000,1.210000,1.166396,2274200
2017-04-06,1.220000,1.220000,1.190000,1.190000,1.147117,1143300
2017-04-07,1.200000,1.210000,1.180000,1.210000,1.166396,1185200
2017-04-10,1.210000,1.210000,1.180000,1.200000,1.156757,2395600
2017-04-11,1.200000,1.220000,1.190000,1.210000,1.166396,731400
2017-04-12,1.220000,1.240000,1.210000,1.220000,1.176036,1207500
2017-04-13,1.220000,1.230000,1.180000,1.200000,1.156757,1865500
2017-04-14,1.210000,1.230000,1.180000,1.180000,1.137477,1298100
2017-04-17,1.190000,1.190000,1.160000,1.180000,1.137477,3207800
2017-04-18,1.190000,1.200000,1.150000,1.160000,1.118198,1353100
2017-04-19,1.170000,1.190000,1.160000,1.170000,1.127838,1072300
2017-04-20,1.160000,1.160000,1.120000,1.140000,1.098919,3457300
2017-04-21,1.140000,1.150000,1.130000,1.140000,1.098919,1151700
2017-04-24,1.140000,1.140000,1.140000,1.140000,1.098919,0
2017-04-25,1.140000,1.160000,1.120000,1.140000,1.098919,1008700
2017-04-26,1.170000,1.200000,1.150000,1.170000,1.127838,1370300
2017-04-27,1.170000,1.190000,1.160000,1.190000,1.147117,371700
2017-04-28,1.190000,1.200000,1.180000,1.200000,1.156757,795900
2017-05-02,1.200000,1.200000,1.190000,1.200000,1.156757,251500
2017-05-03,1.200000,1.200000,1.180000,1.190000,1.147117,489100
2017-05-04,1.190000,1.190000,1.160000,1.190000,1.147117,745900
2017-05-05,1.170000,1.190000,1.170000,1.180000,1.137477,329200
2017-05-08,1.180000,1.180000,1.180000,1.180000,1.137477,0
2017-05-09,1.190000,1.190000,1.080000,1.090000,1.050721,7324800
2017-05-11,1.090000,1.110000,1.080000,1.090000,1.050721,2770000
2017-05-12,1.100000,1.140000,1.090000,1.130000,1.089279,2688000
2017-05-15,1.140000,1.140000,1.080000,1.100000,1.060360,3134800
2017-05-16,1.100000,1.110000,1.090000,1.090000,1.050721,1145500
2017-05-17,1.100000,1.140000,1.100000,1.100000,1.060360,1541700
2017-05-18,1.100000,1.110000,1.080000,1.090000,1.050721,969100
2017-05-19,1.100000,1.110000,1.090000,1.100000,1.060360,840800
2017-05-22,1.110000,1.110000,1.090000,1.090000,1.050721,916700
2017-05-23,1.090000,1.100000,1.090000,1.090000,1.050721,321200
2017-05-24,1.100000,1.130000,1.090000,1.120000,1.079640,1604300
2017-05-25,1.110000,1.120000,1.100000,1.110000,1.070000,740900
2017-05-26,1.110000,1.130000,1.100000,1.110000,1.070000,1251900
2017-05-29,1.110000,1.110000,1.090000,1.110000,1.070000,1379300
2017-05-31,1.080000,1.080000,0.970000,0.975000,0.975000,10458700
2017-06-01,0.975000,0.990000,0.965000,0.990000,0.990000,1685900
2017-06-02,1.000000,1.000000,0.965000,0.985000,0.985000,1585000
2017-06-05,0.990000,0.990000,0.970000,0.980000,0.980000,1441500
2017-06-06,0.980000,0.985000,0.980000,0.985000,0.985000,423900
2017-06-07,0.980000,0.990000,0.975000,0.990000,0.990000,2232800
2017-06-08,0.990000,0.990000,0.975000,0.980000,0.980000,557900
2017-06-09,0.980000,0.980000,0.970000,0.970000,0.970000,4973700
2017-06-13,0.970000,0.975000,0.970000,0.970000,0.970000,1093900
2017-06-14,0.975000,0.975000,0.940000,0.945000,0.945000,5724400
2017-06-15,0.950000,0.955000,0.935000,0.935000,0.935000,1544600
2017-06-16,0.935000,0.955000,0.935000,0.940000,0.940000,3322500
2017-06-19,0.940000,0.965000,0.940000,0.965000,0.965000,1920600
2017-06-20,0.965000,0.965000,0.945000,0.950000,0.950000,1119700
2017-06-21,0.950000,0.960000,0.940000,0.950000,0.950000,1419000
2017-06-22,0.950000,0.950000,0.935000,0.945000,0.945000,1164700
2017-06-23,0.940000,0.945000,0.935000,0.935000,0.935000,3368900
2017-06-26,0.935000,0.935000,0.935000,0.935000,0.935000,0
2017-06-27,0.935000,0.935000,0.935000,0.935000,0.935000,0
2017-06-28,0.940000,0.940000,0.935000,0.935000,0.935000,961600
2017-06-29,0.940000,0.940000,0.935000,0.940000,0.940000,1150500
2017-06-30,0.940000,0.940000,0.935000,0.940000,0.940000,676600
2017-07-03,0.940000,0.940000,0.935000,0.940000,0.940000,490000
2017-07-04,0.940000,0.950000,0.925000,0.925000,0.925000,2266800
2017-07-05,0.925000,0.935000,0.920000,0.925000,0.925000,834100
2017-07-06,0.925000,0.930000,0.905000,0.910000,0.910000,1771500
2017-07-07,0.910000,0.910000,0.900000,0.900000,0.900000,1246900
2017-07-10,0.900000,0.905000,0.885000,0.895000,0.895000,1075900
2017-07-11,0.900000,0.900000,0.870000,0.880000,0.880000,1241300
2017-07-12,0.875000,0.895000,0.865000,0.890000,0.890000,532200
2017-07-13,0.890000,0.895000,0.885000,0.890000,0.890000,494900
2017-07-14,0.895000,0.900000,0.885000,0.895000,0.895000,279300
2017-07-17,0.885000,0.895000,0.885000,0.895000,0.895000,164600
2017-07-18,0.885000,0.935000,0.885000,0.920000,0.920000,2745100
2017-07-19,0.920000,0.925000,0.905000,0.910000,0.910000,714200
2017-07-20,0.920000,0.920000,0.895000,0.900000,0.900000,287100
2017-07-21,0.900000,0.905000,0.895000,0.900000,0.900000,984700
2017-07-24,0.900000,0.900000,0.890000,0.900000,0.900000,236100
2017-07-25,0.900000,0.900000,0.895000,0.900000,0.900000,178800
2017-07-26,0.900000,0.900000,0.895000,0.900000,0.900000,268100
2017-07-27,0.895000,0.900000,0.895000,0.900000,0.900000,108700
2017-07-28,0.895000,0.900000,0.895000,0.900000,0.900000,672000
2017-07-31,0.895000,0.900000,0.895000,0.900000,0.900000,999700
2017-08-01,0.900000,0.900000,0.890000,0.890000,0.890000,207700
2017-08-02,0.885000,0.890000,0.865000,0.875000,0.875000,884500
