Date,Open,High,Low,Close,Adj Close,Volume
2017-09-22,1.620000,1.620000,1.620000,1.620000,1.591579,0
2017-09-25,1.610000,1.620000,1.610000,1.610000,1.581754,159500
2017-09-26,1.610000,1.620000,1.610000,1.610000,1.581754,88100
2017-09-27,1.620000,1.620000,1.600000,1.600000,1.571930,757000
2017-09-28,1.600000,1.610000,1.600000,1.600000,1.571930,546800
2017-09-29,1.600000,1.610000,1.580000,1.610000,1.581754,955800
2017-10-02,1.600000,1.610000,1.600000,1.600000,1.571930,118700
2017-10-03,1.600000,1.610000,1.600000,1.610000,1.581754,116500
2017-10-04,1.610000,1.610000,1.600000,1.610000,1.581754,118000
2017-10-05,1.610000,1.620000,1.600000,1.600000,1.571930,499100
2017-10-06,1.600000,1.620000,1.600000,1.610000,1.581754,2581200
2017-10-09,1.610000,1.610000,1.590000,1.590000,1.562105,358000
2017-10-10,1.600000,1.630000,1.600000,1.630000,1.601403,356300
2017-10-11,1.620000,1.630000,1.610000,1.630000,1.601403,143400
2017-10-12,1.620000,1.620000,1.620000,1.620000,1.591579,74700
2017-10-13,1.620000,1.620000,1.600000,1.600000,1.571930,399500
2017-10-16,1.610000,1.620000,1.600000,1.620000,1.591579,245600
2017-10-17,1.610000,1.620000,1.600000,1.620000,1.591579,88100
2017-10-18,1.620000,1.620000,1.620000,1.620000,1.591579,0
2017-10-19,1.610000,1.610000,1.600000,1.610000,1.581754,92100
2017-10-20,1.600000,1.620000,1.600000,1.620000,1.591579,177100
2017-10-23,1.620000,1.630000,1.610000,1.630000,1.601403,620300
2017-10-24,1.620000,1.620000,1.610000,1.620000,1.591579,148100
2017-10-25,1.620000,1.620000,1.610000,1.620000,1.591579,289000
2017-10-26,1.620000,1.630000,1.620000,1.630000,1.601403,164900
2017-10-27,1.630000,1.640000,1.620000,1.630000,1.601403,810000
2017-10-30,1.620000,1.630000,1.620000,1.630000,1.601403,191400
2017-10-31,1.630000,1.640000,1.610000,1.610000,1.581754,602500
2017-11-01,1.620000,1.620000,1.610000,1.610000,1.581754,758600
2017-11-02,1.610000,1.620000,1.610000,1.620000,1.591579,126300
2017-11-03,1.620000,1.630000,1.620000,1.620000,1.591579,149500
2017-11-06,1.620000,1.630000,1.620000,1.630000,1.601403,164000
2017-11-07,1.630000,1.630000,1.610000,1.620000,1.591579,117200
2017-11-08,1.620000,1.630000,1.620000,1.630000,1.601403,141400
2017-11-09,1.630000,1.640000,1.620000,1.620000,1.591579,1299700
2017-11-10,1.620000,1.630000,1.610000,1.620000,1.591579,258800
2017-11-13,1.620000,1.620000,1.610000,1.620000,1.591579,270600
2017-11-14,1.610000,1.620000,1.600000,1.600000,1.571930,517100
2017-11-15,1.610000,1.620000,1.600000,1.620000,1.591579,142200
2017-11-16,1.610000,1.620000,1.600000,1.620000,1.591579,222800
2017-11-17,1.620000,1.630000,1.610000,1.610000,1.581754,194700
2017-11-20,1.620000,1.630000,1.610000,1.610000,1.581754,216000
2017-11-21,1.620000,1.770000,1.620000,1.730000,1.699649,5606400
2017-11-22,1.760000,1.810000,1.740000,1.750000,1.719298,5528300
2017-11-23,1.760000,1.780000,1.740000,1.750000,1.719298,2092600
2017-11-24,1.750000,1.760000,1.740000,1.740000,1.709474,677000
2017-11-27,1.750000,1.750000,1.720000,1.720000,1.689825,1550200
2017-11-28,1.740000,1.740000,1.720000,1.730000,1.699649,763600
2017-11-29,1.730000,1.730000,1.700000,1.720000,1.689825,1648200
2017-11-30,1.720000,1.730000,1.720000,1.730000,1.699649,3776500
2017-12-01,1.730000,1.730000,1.730000,1.730000,1.699649,0
2017-12-04,1.740000,1.750000,1.720000,1.720000,1.689825,4302800
2017-12-05,1.730000,1.730000,1.700000,1.710000,1.680000,5363300
2017-12-06,1.620000,1.650000,1.600000,1.650000,1.650000,7248400
2017-12-07,1.650000,1.650000,1.620000,1.640000,1.640000,403500
2017-12-08,1.640000,1.640000,1.620000,1.630000,1.630000,3336100
2017-12-11,1.620000,1.630000,1.620000,1.630000,1.630000,261900
2017-12-12,1.630000,1.630000,1.610000,1.630000,1.630000,3725600
2017-12-13,1.620000,1.630000,1.620000,1.630000,1.630000,300200
2017-12-14,1.630000,1.630000,1.620000,1.630000,1.630000,3362400
2017-12-15,1.630000,1.630000,1.620000,1.630000,1.630000,211600
2017-12-18,1.630000,1.630000,1.620000,1.620000,1.620000,137300
2017-12-19,1.630000,1.640000,1.630000,1.630000,1.630000,3800500
2017-12-20,1.630000,1.630000,1.620000,1.630000,1.630000,364600
2017-12-21,1.620000,1.640000,1.620000,1.630000,1.630000,607800
2017-12-22,1.630000,1.640000,1.630000,1.630000,1.630000,310100
2017-12-25,1.630000,1.630000,1.630000,1.630000,1.630000,0
2017-12-26,1.640000,1.640000,1.630000,1.640000,1.640000,204000
2017-12-27,1.640000,1.650000,1.640000,1.650000,1.650000,487400
2017-12-28,1.650000,1.650000,1.640000,1.650000,1.650000,266000
2017-12-29,1.650000,1.650000,1.640000,1.650000,1.650000,179500
2018-01-02,1.650000,1.650000,1.650000,1.650000,1.650000,0
2018-01-03,1.650000,1.690000,1.650000,1.680000,1.680000,1246900
2018-01-04,1.680000,1.680000,1.660000,1.670000,1.670000,556500
2018-01-05,1.670000,1.680000,1.660000,1.670000,1.670000,1042700
2018-01-08,1.670000,1.670000,1.660000,1.670000,1.670000,742500
2018-01-09,1.670000,1.670000,1.660000,1.670000,1.670000,633900
2018-01-10,1.670000,1.670000,1.650000,1.650000,1.650000,718300
2018-01-11,1.650000,1.680000,1.650000,1.670000,1.670000,2828700
2018-01-12,1.670000,1.680000,1.660000,1.660000,1.660000,719800
2018-01-15,1.680000,1.680000,1.660000,1.670000,1.670000,5224600
2018-01-16,1.670000,1.670000,1.660000,1.670000,1.670000,2936000
2018-01-17,1.670000,1.680000,1.660000,1.680000,1.680000,2777500
2018-01-18,1.680000,1.680000,1.660000,1.670000,1.670000,2086000
2018-01-19,1.670000,1.680000,1.660000,1.670000,1.670000,1178600
2018-01-22,1.680000,1.690000,1.670000,1.670000,1.670000,826100
2018-01-23,1.680000,1.680000,1.670000,1.670000,1.670000,418100
2018-01-24,1.670000,1.670000,1.660000,1.670000,1.670000,341700
2018-01-25,null,null,null,null,null,null
2018-01-26,1.700000,1.720000,1.680000,1.680000,1.680000,798200
2018-01-29,1.690000,1.700000,1.680000,1.700000,1.700000,204600
2018-01-30,1.700000,1.700000,1.680000,1.690000,1.690000,456200
2018-02-02,1.690000,1.690000,1.690000,1.690000,1.690000,0
